Date;Close;Log_Weekly_Returns
2000-01-03; $145,75 ;
2000-01-10; $146,97 ;0,008327494
2000-01-18; $144,44 ;-0,017373431
2000-01-24; $135,88 ;-0,061111543
2000-01-31; $142,59 ;0,048264683
2000-02-07; $138,69 ;-0,027776828
2000-02-14; $135,31 ;-0,024636282
2000-02-22; $133,33 ;-0,014773911
2000-02-28; $141,13 ;0,056833015
2000-03-06; $140,13 ;-0,007111141
2000-03-13; $146,94 ;0,047472445
2000-03-20; $153,56 ;0,044100324
2000-03-27; $150,38 ;-0,020975476
2000-04-03; $151,44 ;0,007040824
2000-04-10; $136,00 ;-0,107518113
2000-04-17; $143,81 ;0,055855482
2000-04-24; $145,09 ;0,008870062
2000-05-01; $143,53 ;-0,0108273
2000-05-08; $142,81 ;-0,005020549
2000-05-15; $141,13 ;-0,011886559
2000-05-22; $138,00 ;-0,022392337
2000-05-30; $147,84 ;0,068902626
2000-06-05; $146,59 ;-0,008490814
2000-06-12; $146,59 ;0
2000-06-19; $144,38 ;-0,015251415
2000-06-26; $145,28 ;0,006257782
2000-07-03; $148,09 ;0,019173994
2000-07-10; $151,25 ;0,02108824
2000-07-17; $147,69 ;-0,023835542
2000-07-24; $142,09 ;-0,038611152
2000-07-31; $146,38 ;0,029684419
2000-08-07; $147,41 ;0,007020898
2000-08-14; $149,69 ;0,015357068
2000-08-21; $151,25 ;0,010384309
2000-08-28; $152,50 ;0,008230499
2000-09-05; $149,81 ;-0,017780084
2000-09-11; $146,00 ;-0,02577789
2000-09-18; $145,28 ;-0,004934759
2000-09-25; $143,63 ;-0,011466127
2000-10-02; $141,06 ;-0,018002682
2000-10-09; $137,56 ;-0,025124695
2000-10-16; $139,91 ;0,016894554
2000-10-23; $139,28 ;-0,004477284
2000-10-30; $142,78 ;0,02481846
2000-11-06; $136,63 ;-0,044074142
2000-11-13; $136,64 ;0,000114175
2000-11-20; $134,84 ;-0,01323705
2000-11-27; $132,22 ;-0,019658945
2000-12-04; $133,97 ;0,013148811
2000-12-11; $130,97 ;-0,02264781
2000-12-18; $130,94 ;-0,000239017
2000-12-26; $131,19 ;0,001907487
2001-01-02; $129,19 ;-0,01536276
2001-01-08; $132,00 ;0,021537085
2001-01-16; $134,02 ;0,015154288
2001-01-22; $135,88 ;0,013779134
2001-01-29; $134,80 ;-0,007943147
2001-02-05; $131,84 ;-0,022203132
2001-02-12; $130,40 ;-0,010982417
2001-02-20; $124,96 ;-0,042612963
2001-02-26; $123,61 ;-0,010862238
2001-03-05; $123,36 ;-0,002024538
2001-03-12; $115,01 ;-0,070087829
2001-03-19; $114,48 ;-0,004618946
2001-03-26; $116,69 ;0,019120711
2001-04-02; $113,30 ;-0,029481678
2001-04-09; $118,85 ;0,047823026
2001-04-16; $124,50 ;0,046443522
2001-04-23; $125,78 ;0,010228633
2001-04-30; $127,34 ;0,012326325
2001-05-07; $125,15 ;-0,017347657
2001-05-14; $129,74 ;0,03601943
2001-05-21; $128,10 ;-0,012721239
2001-05-29; $126,73 ;-0,01075237
2001-06-04; $127,00 ;0,002128247
2001-06-11; $121,85 ;-0,041396306
2001-06-18; $122,85 ;0,008173319
2001-06-25; $122,60 ;-0,002037075
2001-07-02; $119,05 ;-0,029383451
2001-07-09; $122,24 ;0,026442752
2001-07-16; $121,34 ;-0,007389803
2001-07-23; $120,81 ;-0,004377459
2001-07-30; $121,94 ;0,009310057
2001-08-06; $119,29 ;-0,021971617
2001-08-13; $116,75 ;-0,021522607
2001-08-20; $119,02 ;0,01925665
2001-08-27; $114,15 ;-0,041778173
2001-09-04; $108,72 ;-0,048737603
2001-09-10; $110,05 ;0,012159038
2001-09-17; $97,28 ;-0,12334139
2001-09-24; $104,44 ;0,071019326
2001-10-01; $107,23 ;0,026363316
2001-10-08; $109,50 ;0,020948489
2001-10-15; $107,35 ;-0,019830025
2001-10-22; $110,32 ;0,027290709
2001-10-29; $109,25 ;-0,0097464
2001-11-05; $112,72 ;0,031268034
2001-11-12; $114,36 ;0,0144445
2001-11-19; $115,68 ;0,011476391
2001-11-26; $114,05 ;-0,01419081
2001-12-03; $116,56 ;0,021769213
2001-12-10; $113,13 ;-0,029868562
2001-12-17; $114,95 ;0,015959651
2001-12-24; $116,00 ;0,00909294
2001-12-31; $117,62 ;0,013868898
2002-01-07; $114,94 ;-0,023048836
2002-01-14; $113,15 ;-0,015695881
2002-01-22; $113,55 ;0,003528896
2002-01-28; $112,65 ;-0,007957602
2002-02-04; $110,09 ;-0,022987454
2002-02-11; $110,89 ;0,007240506
2002-02-19; $109,64 ;-0,011336448
2002-02-25; $113,74 ;0,03671287
2002-03-04; $116,99 ;0,028173319
2002-03-11; $116,65 ;-0,002910463
2002-03-18; $115,04 ;-0,013898104
2002-03-25; $114,52 ;-0,004530414
2002-04-01; $112,69 ;-0,016108794
2002-04-08; $111,42 ;-0,011333841
2002-04-15; $112,88 ;0,013018463
2002-04-22; $107,39 ;-0,04985824
2002-04-29; $107,58 ;0,001767689
2002-05-06; $105,72 ;-0,017440667
2002-05-13; $110,90 ;0,047834805
2002-05-20; $108,69 ;-0,020129101
2002-05-28; $107,22 ;-0,013616995
2002-06-03; $103,34 ;-0,036858276
2002-06-10; $101,40 ;-0,018951432
2002-06-17; $99,28 ;-0,02112895
2002-06-24; $98,96 ;-0,003228413
2002-07-01; $99,31 ;0,003530543
2002-07-08; $91,85 ;-0,078089459
2002-07-15; $84,71 ;-0,080923153
2002-07-22; $85,60 ;0,010451625
2002-07-29; $86,79 ;0,013806125
2002-08-05; $91,29 ;0,050549845
2002-08-12; $93,22 ;0,020921038
2002-08-19; $94,60 ;0,014695185
2002-08-26; $91,78 ;-0,030263067
2002-09-03; $90,00 ;-0,019584739
2002-09-09; $89,67 ;-0,003673405
2002-09-16; $84,35 ;-0,061161456
2002-09-23; $82,75 ;-0,019150795
2002-09-30; $80,80 ;-0,023847049
2002-10-07; $84,16 ;0,040742783
2002-10-14; $88,64 ;0,051863474
2002-10-21; $90,20 ;0,017446204
2002-10-28; $90,27 ;0,000775752
2002-11-04; $89,65 ;-0,006891979
2002-11-11; $91,40 ;0,019332278
2002-11-18; $93,42 ;0,021859977
2002-11-25; $93,98 ;0,005976539
2002-12-02; $92,03 ;-0,020967383
2002-12-09; $89,34 ;-0,029665295
2002-12-16; $89,99 ;0,007249237
2002-12-23; $87,38 ;-0,02943213
2002-12-30; $91,35 ;0,044431859
2003-01-06; $93,06 ;0,018546164
2003-01-13; $90,66 ;-0,026128201
2003-01-21; $86,38 ;-0,048360078
2003-01-27; $86,06 ;-0,00371144
2003-02-03; $83,42 ;-0,031156639
2003-02-10; $84,15 ;0,008712832
2003-02-18; $85,18 ;0,012165744
2003-02-24; $84,90 ;-0,003292571
2003-03-03; $83,32 ;-0,018785477
2003-03-10; $84,13 ;0,009674605
2003-03-17; $89,67 ;0,063773043
2003-03-24; $86,71 ;-0,033567048
2003-03-31; $88,22 ;0,017264477
2003-04-07; $87,15 ;-0,012202923
2003-04-14; $89,56 ;0,02727802
2003-04-21; $90,23 ;0,007453174
2003-04-28; $93,21 ;0,032493046
2003-05-05; $93,73 ;0,005563297
2003-05-12; $94,87 ;0,012089225
2003-05-19; $93,76 ;-0,011769208
2003-05-27; $96,95 ;0,033457056
2003-06-02; $99,26 ;0,023547288
2003-06-09; $99,56 ;0,003017807
2003-06-16; $99,44 ;-0,00120603
2003-06-23; $97,66 ;-0,018062389
2003-06-30; $98,74 ;0,010998074
2003-07-07; $100,24 ;0,015077178
2003-07-14; $99,51 ;-0,007309169
2003-07-21; $100,23 ;0,007209403
2003-07-28; $98,51 ;-0,017309479
2003-08-04; $98,28 ;-0,002337518
2003-08-11; $99,62 ;0,0135424
2003-08-18; $99,77 ;0,001504589
2003-08-25; $101,44 ;0,016599954
2003-09-02; $102,83 ;0,013609649
2003-09-08; $102,45 ;-0,003702265
2003-09-15; $103,67 ;0,011837903
2003-09-22; $99,95 ;-0,036542716
2003-09-29; $103,39 ;0,033838185
2003-10-06; $104,57 ;0,011348458
2003-10-13; $104,26 ;-0,002968924
2003-10-20; $103,58 ;-0,006543518
2003-10-27; $105,30 ;0,016469158
2003-11-03; $105,61 ;0,002939645
2003-11-10; $105,46 ;-0,00142133
2003-11-17; $104,21 ;-0,01192364
2003-11-24; $106,45 ;0,021267297
2003-12-01; $106,85 ;0,00375059
2003-12-08; $108,14 ;0,012000702
2003-12-15; $108,90 ;0,007003346
2003-12-22; $109,70 ;0,007319337
2003-12-29; $111,23 ;0,013850762
2004-01-05; $112,39 ;0,010374836
2004-01-12; $114,23 ;0,016238994
2004-01-20; $114,43 ;0,001749323
2004-01-26; $113,48 ;-0,008336672
2004-02-02; $114,45 ;0,008511436
2004-02-09; $115,13 ;0,005923878
2004-02-17; $114,88 ;-0,002173819
2004-02-23; $115,02 ;0,001217921
2004-03-01; $116,38 ;0,011754673
2004-03-08; $112,58 ;-0,033196619
2004-03-15; $111,06 ;-0,013593484
2004-03-22; $111,03 ;-0,000270161
2004-03-29; $114,64 ;0,031996348
2004-04-05; $114,37 ;-0,002357977
2004-04-12; $113,83 ;-0,004732699
2004-04-19; $114,36 ;0,00464526
2004-04-26; $110,96 ;-0,030181591
2004-05-03; $109,96 ;-0,009053113
2004-05-10; $110,04 ;0,000727273
2004-05-17; $109,81 ;-0,002092336
2004-05-24; $112,86 ;0,027396513
2004-06-01; $112,98 ;0,001062699
2004-06-07; $114,35 ;0,012053109
2004-06-14; $113,63 ;-0,006316365
2004-06-21; $113,84 ;0,001846398
2004-06-28; $112,88 ;-0,008468646
2004-07-06; $111,73 ;-0,010240061
2004-07-12; $110,71 ;-0,009171077
2004-07-19; $108,96 ;-0,015933327
2004-07-26; $110,84 ;0,017106878
2004-08-02; $106,85 ;-0,036661738
2004-08-09; $107,19 ;0,003176979
2004-08-16; $110,48 ;0,030231548
2004-08-23; $111,45 ;0,008741551
2004-08-30; $112,12 ;0,005993666
2004-09-07; $113,06 ;0,008348925
2004-09-13; $113,15 ;0,000795721
2004-09-20; $111,46 ;-0,01504859
2004-09-27; $113,65 ;0,019457768
2004-10-04; $112,51 ;-0,010081444
2004-10-11; $111,26 ;-0,011172302
2004-10-18; $109,99 ;-0,011480352
2004-10-25; $113,20 ;0,028766713
2004-11-01; $117,28 ;0,035408072
2004-11-08; $118,79 ;0,01279299
2004-11-15; $117,42 ;-0,011599978
2004-11-22; $118,35 ;0,007889085
2004-11-29; $119,25 ;0,007575794
2004-12-06; $119,33 ;0,000670635
2004-12-13; $119,44 ;0,000921389
2004-12-20; $120,77 ;0,011073757
2004-12-27; $120,87 ;0,000827678
2005-01-03; $118,44 ;-0,020309085
2005-01-10; $118,24 ;-0,001690046
2005-01-18; $116,78 ;-0,012424634
2005-01-24; $117,43 ;0,005550589
2005-01-31; $120,23 ;0,023564164
2005-02-07; $120,77 ;0,004481335
2005-02-14; $120,39 ;-0,003151437
2005-02-22; $121,43 ;0,008601492
2005-02-28; $122,73 ;0,010648856
2005-03-07; $120,39 ;-0,019250348
2005-03-14; $118,54 ;-0,015486017
2005-03-21; $117,14 ;-0,011880656
2005-03-28; $117,43 ;0,002472611
2005-04-04; $118,00 ;0,004842213
2005-04-11; $114,15 ;-0,033171251
2005-04-18; $115,57 ;0,012363034
2005-04-25; $115,75 ;0,001556286
2005-05-02; $117,09 ;0,011510177
2005-05-09; $115,72 ;-0,01176939
2005-05-16; $119,12 ;0,028957908
2005-05-23; $120,25 ;0,009441521
2005-05-31; $120,15 ;-0,000831947
2005-06-06; $120,20 ;0,00041606
2005-06-13; $121,36 ;0,009604313
2005-06-20; $118,98 ;-0,019805923
2005-06-27; $119,53 ;0,004611974
2005-07-05; $121,32 ;0,014864297
2005-07-11; $122,84 ;0,012451013
2005-07-18; $123,54 ;0,005682295
2005-07-25; $123,74 ;0,0016176
2005-08-01; $122,88 ;-0,006974321
2005-08-08; $123,06 ;0,001463772
2005-08-15; $122,47 ;-0,004805939
2005-08-22; $120,76 ;-0,014060997
2005-08-29; $122,27 ;0,012426609
2005-09-06; $124,60 ;0,018876892
2005-09-12; $123,50 ;-0,00886745
2005-09-19; $121,44 ;-0,016820842
2005-09-26; $123,04 ;0,013089192
2005-10-03; $119,61 ;-0,028273056
2005-10-10; $118,67 ;-0,007889918
2005-10-17; $118,13 ;-0,004560819
2005-10-24; $119,80 ;0,014037973
2005-10-31; $122,11 ;0,019098592
2005-11-07; $123,76 ;0,013421928
2005-11-14; $125,13 ;0,011008991
2005-11-21; $127,13 ;0,015856988
2005-11-28; $126,85 ;-0,002204899
2005-12-05; $126,33 ;-0,004107755
2005-12-12; $126,36 ;0,000237445
2005-12-19; $126,76 ;0,003160559
2005-12-27; $124,51 ;-0,017909501
2006-01-03; $128,44 ;0,031075835
2006-01-09; $128,68 ;0,001866833
2006-01-17; $125,97 ;-0,021284919
2006-01-23; $128,54 ;0,020196357
2006-01-30; $126,27 ;-0,017817668
2006-02-06; $126,64 ;0,002925944
2006-02-13; $128,81 ;0,016990035
2006-02-21; $129,41 ;0,004647208
2006-02-27; $128,76 ;-0,005035452
2006-03-06; $128,59 ;-0,001321158
2006-03-13; $130,62 ;0,015663296
2006-03-20; $130,21 ;-0,003143813
2006-03-27; $129,83 ;-0,002922629
2006-04-03; $129,54 ;-0,002236189
2006-04-10; $128,71 ;-0,006427902
2006-04-17; $131,15 ;0,018779895
2006-04-24; $131,47 ;0,002436982
2006-05-01; $132,52 ;0,007954889
2006-05-08; $129,24 ;-0,025062436
2006-05-15; $127,10 ;-0,016696963
2006-05-22; $128,38 ;0,010020438
2006-05-30; $129,00 ;0,004817788
2006-06-05; $125,35 ;-0,02870258
2006-06-12; $124,65 ;-0,005600015
2006-06-19; $124,44 ;-0,001686138
2006-06-26; $127,23 ;0,0221728
2006-07-03; $126,61 ;-0,004884977
2006-07-10; $123,52 ;-0,024708409
2006-07-17; $123,95 ;0,003475172
2006-07-24; $127,98 ;0,031995743
2006-07-31; $128,20 ;0,001717543
2006-08-07; $127,01 ;-0,009325721
2006-08-14; $130,69 ;0,028562283
2006-08-21; $129,81 ;-0,006756264
2006-08-28; $131,42 ;0,012326459
2006-09-05; $130,28 ;-0,008712321
2006-09-11; $131,96 ;0,012812866
2006-09-18; $131,47 ;-0,003720158
2006-09-25; $133,58 ;0,015921861
2006-10-02; $135,01 ;0,0106483
2006-10-09; $136,63 ;0,011927693
2006-10-16; $136,84 ;0,001535818
2006-10-23; $137,91 ;0,007788938
2006-10-30; $136,54 ;-0,009983686
2006-11-06; $138,24 ;0,012373693
2006-11-13; $140,42 ;0,015646627
2006-11-20; $140,35 ;-0,000498629
2006-11-27; $140,22 ;-0,000926685
2006-12-04; $141,42 ;0,008521568
2006-12-11; $142,34 ;0,006484376
2006-12-18; $140,75 ;-0,011233295
2006-12-26; $141,62 ;0,006162147
2007-01-03; $140,54 ;-0,007655268
2007-01-08; $143,24 ;0,019029399
2007-01-16; $142,82 ;-0,002936449
2007-01-22; $142,16 ;-0,004631912
2007-01-29; $144,81 ;0,018469354
2007-02-05; $143,94 ;-0,006025992
2007-02-12; $145,73 ;0,012359048
2007-02-20; $145,30 ;-0,002955024
2007-02-26; $138,67 ;-0,046703561
2007-03-05; $140,78 ;0,015101378
2007-03-12; $138,53 ;-0,01611148
2007-03-19; $143,39 ;0,034481282
2007-03-26; $142,00 ;-0,009741133
2007-04-02; $144,24 ;0,015651521
2007-04-09; $145,32 ;0,007459628
2007-04-16; $148,62 ;0,022454505
2007-04-23; $149,53 ;0,006104329
2007-04-30; $150,92 ;0,009252854
2007-05-07; $150,86 ;-0,000397641
2007-05-14; $152,62 ;0,011598917
2007-05-21; $151,69 ;-0,006112207
2007-05-29; $154,08 ;0,015632983
2007-06-04; $151,04 ;-0,019927246
2007-06-11; $153,07 ;0,013350631
2007-06-18; $150,55 ;-0,016600078
2007-06-25; $150,43 ;-0,000797395
2007-07-02; $152,98 ;0,016809334
2007-07-09; $154,85 ;0,012149713
2007-07-16; $153,50 ;-0,008756339
2007-07-23; $145,11 ;-0,056208492
2007-07-30; $143,80 ;-0,00906863
2007-08-06; $144,71 ;0,006308294
2007-08-13; $144,71 ;0
2007-08-20; $148,33 ;0,024707782
2007-08-27; $147,59 ;-0,005001362
2007-09-04; $146,07 ;-0,0103522
2007-09-10; $148,90 ;0,019188981
2007-09-17; $151,97 ;0,020408193
2007-09-24; $152,58 ;0,004005916
2007-10-01; $155,85 ;0,021204958
2007-10-08; $156,33 ;0,003075151
2007-10-15; $149,67 ;-0,043536287
2007-10-22; $153,62 ;0,02604915
2007-10-29; $151,20 ;-0,015878557
2007-11-05; $145,14 ;-0,04090467
2007-11-12; $145,79 ;0,004468436
2007-11-19; $144,13 ;-0,01145156
2007-11-26; $148,66 ;0,030946149
2007-12-03; $150,91 ;0,015021813
2007-12-10; $147,17 ;-0,025095251
2007-12-17; $148,13 ;0,006501885
2007-12-24; $147,30 ;-0,005618943
2007-12-31; $141,31 ;-0,041515265
2008-01-07; $140,15 ;-0,008242781
2008-01-14; $132,06 ;-0,059456913
2008-01-22; $133,04 ;0,00739347
2008-01-28; $139,58 ;0,047988079
2008-02-04; $133,07 ;-0,047762608
2008-02-11; $135,14 ;0,015435973
2008-02-19; $135,62 ;0,003545579
2008-02-25; $133,82 ;-0,013361244
2008-03-03; $129,71 ;-0,031194424
2008-03-10; $129,61 ;-0,000771248
2008-03-17; $132,08 ;0,018877858
2008-03-24; $131,51 ;-0,004324905
2008-03-31; $136,89 ;0,040094789
2008-04-07; $133,38 ;-0,025975486
2008-04-14; $138,48 ;0,037523714
2008-04-21; $139,60 ;0,008055279
2008-04-28; $141,51 ;0,013589196
